,s_property_type,s_places,d_currency,c_price_aprox_local_currency,c_surface_total_in_m2,c_surface_covered_in_m2,c_price_per_m2,c_latitud,c_longitud
5606,house,MagdalenaContreras,0,2544353.88,250.0,250.0,10270.324,19.330778,-99.226383
5607,apartment,BenitoJuarez,0,1818399.94,60.0,60.0,30583.33333,19.364891,-99.148384
5609,apartment,Tlahuac,0,433261.32,52.0,52.0,8406.019231,19.2859196,-99.0436792
5610,apartment,Tlalpan,0,10110124.91,200.0,200.0,51000.0,19.3034480252,-99.223408699
5612,house,Cuauhtemoc,0,5457182.07,355.0,355.0,15512.67606,19.405014,-99.141464
5613,apartment,BenitoJuarez,0,1589371.1,70.0,70.0,22907.14286,19.39557,-99.132937
5614,house,Cuauhtemoc,0,649228.6,100.0,100.0,6550.0,19.448187,-99.161176
5615,apartment,MiguelHidalgo,0,5152959.29,150.0,150.0,34666.66667,19.40405,-99.181571
5616,apartment,Iztapalapa,0,735650.27,50.0,50.0,14843.8,19.356419,-99.114266
5617,apartment,Azcapotzalco,0,553691.39,70.0,70.0,7982.085714,19.492195,-99.182526
5619,house,Coyoacan,0,1838853.25,200.0,200.0,9276.0,19.350214,-99.162146
5621,apartment,Coyoacan,0,1095994.8,95.0,95.0,11642.10526,19.326922,-99.121203
5622,apartment,Coyoacan,0,671866.51,60.0,60.0,11300.0,19.339707,-99.131065
5626,apartment,Azcapotzalco,0,1436882.88,50.0,50.0,29000.0,19.480501,-99.178139
5627,apartment,Cuauhtemoc,0,3022408.77,60.0,60.0,50833.33333,19.441646,-99.151884
5628,apartment,BenitoJuarez,0,1928853.24,60.0,60.0,32433.33333,19.3706856,-99.1409936
5630,house,Tlalpan,0,7285236.99,235.0,260.0,28269.23077,19.29103348,-99.2153406143
5632,apartment,MiguelHidalgo,0,5945722.33,103.0,103.0,58252.42718,19.439972,-99.184959
5633,house,GustavoAMadero,0,3716076.4,360.0,360.0,10416.66667,19.509242,-99.142611
5634,apartment,BenitoJuarez,0,1704440.37,65.0,65.0,26461.53846,19.392983,-99.144299
5635,house,Coyoacan,0,888885.38,90.0,90.0,9966.666667,19.309208,-99.171906
5636,apartment,BenitoJuarez,0,2328741.13,289.0,289.0,8131.487889,19.384724,-99.145619
5637,apartment,MiguelHidalgo,0,896812.97,60.0,60.0,15083.33333,19.454332,-99.200287
5638,apartment,Coyoacan,0,1446544.61,68.0,68.0,21466.91176,19.336994,-99.162355
5640,apartment,BenitoJuarez,0,3262001.97,90.0,90.0,36566.66667,19.382013,-99.188522
5642,apartment,Cuauhtemoc,0,716657.64,76.0,76.0,9515.789474,19.428554,-99.140051
5643,house,Iztacalco,0,2533868.51,200.0,200.0,12785.0,19.377089,-99.125557
5645,apartment,AlvaroObregon,0,757748.57,70.0,70.0,10923.8,19.361114,-99.222666
5647,apartment,Tlahuac,0,147191.37,48.0,48.0,3093.75,19.2834536638,-99.0550169349
5648,house,MiguelHidalgo,0,6432610.63,190.0,190.0,34164.91053,19.423365,-99.224539
5650,house,GustavoAMadero,0,1664802.21,145.0,145.0,11586.2069,19.470484,-99.087116
5653,apartment,GustavoAMadero,0,906920.66,65.0,65.0,14080.0,19.487416,-99.118006
5654,apartment,AlvaroObregon,0,2279733.89,60.0,60.0,38333.33333,19.3392293,-99.2189838
5655,apartment,VenustianoCarranza,0,601508.8,52.0,52.0,11567.476923076923,19.4269749696,-99.0611457825
5656,apartment,MiguelHidalgo,0,12389859.0,220.0,220.0,56818.18182,19.407269,-99.190754
5657,apartment,BenitoJuarez,0,1694932.67,90.0,90.0,19000.0,19.369509,-99.172532
5658,apartment,VenustianoCarranza,0,1179234.83,50.0,50.0,23800.0,19.420584,-99.124863
5659,house,Tlalpan,0,3128109.9,200.0,200.0,15783.33,19.271467,-99.146309
5661,apartment,Iztapalapa,0,399552.53,50.0,50.0,8064.0,19.350684,-99.085273
5662,apartment,BenitoJuarez,0,2477971.72,84.0,84.0,29761.90476,19.3725316,-99.1384934
5663,apartment,Cuajimalpa,0,17841397.02,490.0,490.0,36734.69388,19.35735,-99.299792
5664,apartment,BenitoJuarez,0,4526478.43,107.0,107.0,42689.71963,19.371992,-99.157853
5667,apartment,MagdalenaContreras,0,3221363.2,96.0,96.0,33854.16667,19.3156447,-99.2319303
5668,apartment,BenitoJuarez,0,2495881.36,90.0,90.0,27985.17778,19.391074,-99.165737
5669,apartment,BenitoJuarez,0,2989707.37,102.0,102.0,29578.43137,19.395268,-99.175265
5670,apartment,BenitoJuarez,0,6462550.38,254.0,172.0,37906.97674,19.3916143,-99.1854946
5671,apartment,BenitoJuarez,0,678803.27,64.0,64.0,10703.125,19.374628,-99.188927
5672,apartment,BenitoJuarez,0,4996860.77,99.0,99.0,50922.0303,19.3867842,-99.1771664
5675,house,Coyoacan,0,3517885.6,261.0,261.0,13601.53257,19.303029,-99.139237
5676,apartment,BenitoJuarez,0,640948.72,60.0,60.0,10780.0,19.374721,-99.140098
5677,apartment,GustavoAMadero,0,941629.12,60.0,60.0,15693.818666666666,19.5250552,-99.1712174
5678,house,Coyoacan,0,2728425.52,240.0,240.0,11472.22083,19.350214,-99.162146
5679,apartment,Coyoacan,0,1692548.89,85.0,85.0,20094.11765,19.314143,-99.134709
5680,house,GustavoAMadero,0,2477971.72,270.0,270.0,9259.259259,19.474432,-99.139427
5681,apartment,Cuauhtemoc,0,787994.89,43.0,43.0,18488.37209,19.4489428,-99.1458353
5682,apartment,Coyoacan,0,1189144.46,55.0,55.0,21818.18182,19.343424,-99.135933
5683,apartment,MiguelHidalgo,0,8722460.68,220.0,220.0,39647.54854545454,19.407269,-99.190754
5684,apartment,Tlalpan,0,2655755.87,110.0,110.0,24363.63636,19.271467,-99.146309
5685,house,Coyoacan,0,4638763.11,224.0,224.0,20892.85714,19.320855,-99.136086
5686,apartment,GustavoAMadero,0,713486.52,73.0,73.0,9863.013699,19.496639,-99.150459
5687,apartment,MagdalenaContreras,0,987124.62,60.0,60.0,16602.26667,19.303392,-99.243225
5688,apartment,Cuajimalpa,0,14368828.99,297.0,297.0,48821.54882,19.392937,-99.263313
5689,house,BenitoJuarez,0,2292978.65,80.0,80.0,28923.8875,19.378554,-99.14456
5690,house,AlvaroObregon,0,734296.62,90.0,90.0,8233.333333,19.380474,-99.245664
5692,apartment,Tlahuac,0,147156.57,50.0,50.0,2970.0,19.2833321409,-99.0551456809
5694,apartment,Iztacalco,0,495476.82,26.0,26.0,19056.80076923077,19.3919522,-99.1082647
5695,apartment,Cuauhtemoc,0,1615254.41,288.0,288.0,5659.722222,19.403707,-99.151813
5696,apartment,BenitoJuarez,0,2923313.36,73.0,73.0,40410.9589,19.403574,-99.154279
5697,apartment,BenitoJuarez,0,1589371.1,90.0,90.0,17816.66667,19.39557,-99.132937
5698,apartment,GustavoAMadero,0,693832.02,58.0,58.0,12068.96552,19.482945,-99.113471
5699,apartment,Azcapotzalco,0,798708.59,70.0,70.0,11514.28571,19.480371,-99.188398
5701,house,MiguelHidalgo,0,6463076.45,150.0,150.0,43480.51333,19.432657,-99.177444
5702,apartment,BenitoJuarez,0,2216763.41,120.0,120.0,18641.66667,19.373281,-99.160485
5705,house,Cuauhtemoc,0,5252054.69,229.0,229.0,23144.1048,19.439383,-99.158281
5708,house,AlvaroObregon,0,7433915.36,300.0,330.0,22727.27273,19.3404974,-99.2502405
5710,apartment,MiguelHidalgo,0,1684621.29,70.0,70.0,24285.71429,19.405208,-99.203968
5711,apartment,BenitoJuarez,0,2903038.55,85.0,85.0,34465.17647,19.3723335,-99.1905974
5712,apartment,BenitoJuarez,0,7818624.79,150.0,150.0,52600.0,19.393432,-99.175785
5714,apartment,AlvaroObregon,0,2680529.67,64.0,64.0,42265.625,19.371342,-99.253616
5715,apartment,BenitoJuarez,0,2639989.83,62.0,62.0,42969.19355,19.39365,-99.14769
5717,apartment,BenitoJuarez,0,2180098.12,94.0,94.0,23404.25532,19.364891,-99.148384
5718,apartment,BenitoJuarez,0,641100.7,60.0,60.0,10780.0,19.374721,-99.140098
5720,house,Iztapalapa,0,2477971.72,220.0,220.0,11363.63636,19.359004,-99.092622
5721,apartment,Iztapalapa,0,660964.16,70.0,70.0,9526.285714,19.369859,-99.135812
5723,apartment,BenitoJuarez,0,2126099.67,60.0,60.0,35750.0,19.371992,-99.157853
5724,PH,MiguelHidalgo,0,11264786.25,293.0,293.0,38446.36945392491,19.4449663,-99.202496
5725,apartment,MiguelHidalgo,0,4807265.26,115.0,115.0,42173.91304,19.4029724,-99.1804866
5726,apartment,MagdalenaContreras,0,646101.69,60.0,60.0,10866.66667,19.306198,-99.235825
5727,apartment,MiguelHidalgo,0,2659059.77,80.0,80.0,33541.675,19.429258,-99.199427
5728,house,MagdalenaContreras,0,3402935.0,200.0,200.0,17170.0,19.306413,-99.238328
5730,apartment,BenitoJuarez,0,2477384.14,80.0,80.0,31250.0,19.380644,-99.179176
5731,house,Xochimilco,0,2973566.1,414.0,265.0,11320.75472,19.263462,-99.104913
5732,apartment,BenitoJuarez,0,2913403.92,81.0,81.0,36296.2963,19.372684,-99.183678
5734,apartment,Iztacalco,0,594713.1,55.0,55.0,10909.09091,19.3948036,-99.0976808
5735,house,GustavoAMadero,0,1650329.07,200.0,200.0,8325.0,19.5044944912,-99.0890749544
5738,house,Cuajimalpa,0,2101320.03,167.0,111.0,19099.0991,19.3452990317,-99.2764798924
5739,house,AlvaroObregon,0,2081002.72,133.0,133.0,15789.47368,19.324356,-99.26431
5744,apartment,MiguelHidalgo,0,716445.67,70.0,70.0,10328.37143,19.445743,-99.174986
5745,house,Cuajimalpa,0,5152959.29,324.0,324.0,16049.38272,19.342228,-99.276892
5748,apartment,Azcapotzalco,0,1450920.6,70.0,70.0,20916.65714,19.484532,-99.207027
5749,apartment,GustavoAMadero,0,3171051.78,160.0,160.0,20000.0,19.482945,-99.113471
5750,apartment,GustavoAMadero,0,2967906.25,84.0,84.0,35654.7619,19.494455,-99.127874
5753,apartment,BenitoJuarez,0,1843173.75,85.0,85.0,21882.35294,19.371992,-99.157853
5754,apartment,BenitoJuarez,0,2527531.18,78.0,78.0,32692.30769,19.3940734,-99.1539178
5755,apartment,Coyoacan,0,1219162.07,90.0,90.0,13666.66667,19.3368492055,-99.1763359308
5756,apartment,BenitoJuarez,0,750151.81,64.0,64.0,11828.125,19.372724,-99.137094
5757,apartment,Iztacalco,0,862129.72,58.0,58.0,14864.30551724138,19.395901,-99.097612
